Product_ID,Title,Link,Category,Label_Trend,Label_Marketing,Rating,Sold,Original_Price,Current_Price,Discount_Percent
1729648202826353137,[TẶNG TÚI CÓI-BÁN CHẠY-ĐỘC QUYỀN] Váy Chứ A Dáng Bí Phối Lưới Hoa Tự Do Có Đính Hoa Nổi 4-16kg,https://www.tiktok.com/shop/vn/pdp/vay-cong-chua-be-gai-hong-cam-3-tang-cho-be-4-16kg/1729648202826353137,Baby & Maternity,Không,Không,4.9,1.8K,255.000₫,188.700,-26%
1729740623300036986,"Bộ bầu - bộ sau sinh - BỘ DÀI ĐŨI GÂN HÌNH CỔ VUÔNG REN - 13 Màu, Áo Có Khoá Kéo Hai Bên & Quần Có Chun Chỉnh",https://www.tiktok.com/shop/vn/pdp/bo-bau-sau-sinh-dai-%C4%91ui-gan-hinh-co-vuong-13-mau-chat-mat-thoai-mai/1729740623300036986,Baby & Maternity,Xu hướng,Không,4.6,11.6K,309.000₫,119.000,-61%
1729612651348855639,"Núm Ti Bình Cổ Rộng BaBuu Đủ Size S,M,L,LL",https://www.tiktok.com/shop/vn/pdp/num-ti-binh-babuu-co-rong-nhieu-kich-thuoc-s-m-l-ll-de-su-dung/1729612651348855639,Baby & Maternity,Không,Deal,4.7,6.4K,49.000₫,34.300,-30%
1732081026133034516,Sét Áo Sơ Mi Hàn Quốc Mix Quần Jean Dài cho bé trai,https://www.tiktok.com/shop/vn/pdp/ao-so-mi-va-quan-jean-dai-phong-cach-han-quoc-cho-be-trai/1732081026133034516,Baby & Maternity,Không,Không,4.8,780,N/A,89.000,0%
1731862698639526316,Thùng 10 bịch khăn ướt Baby Wipes không mùi không cồn an toàn cho bé.,https://www.tiktok.com/shop/vn/pdp/thung-10-bich-khan-uot-baby-wipes-khong-mui-con-an-toan-cho-be/1731862698639526316,Baby & Maternity,Không,Deal,3.6,14.9K,81.000₫,80.189,-1%
1733519045870585306,Sét áo khoác da nâu kèm váy body sát nách sang chảnh cho bé Gái chất liệu mềm mịn đủ size 9-35kg ( Sang Chảnh ),https://www.tiktok.com/shop/vn/pdp/set-ao-khoac-da-nau-cho-be-gai-vay-body-sat-nach-size-9-35kg/1733519045870585306,Baby & Maternity,Không,Không,4.8,1.9K,253.000₫,199.870,-21%
1729758164047858516,Combo 3-5 Áo Rời DÀI TAY Pettit Nền Kem HQ Siêu Mềm Cho Bé Sơ Sinh,https://www.tiktok.com/shop/vn/pdp/combo-3-5-ao-so-sinh-dai-tay-mom-baby-chat-sieu-mem-tham-hut-mo-hoi-bao-ve-be-yeu/1729758164047858516,Baby & Maternity,Xu hướng,Deal,4.9,35.4K,85.000₫,84.999,0%
1729609190814026580,Nhộng chũn Boona Chính Hãng.. Cao Cấp Cho Bé Yêu,https://www.tiktok.com/shop/vn/pdp/nhot-chu-boona-chinh-hang-an-toan-thoai-mai-cho-be-yeu/1729609190814026580,Baby & Maternity,Xu hướng,Deal,4.8,17.5K,135.000₫,98.000,-27%
1729751724011063518,Quanao Tresosinh Bộ Len Dày Dặn Cho Bé Sơ Sinh Hàng Quảng Châu Size 5-13kg Chất Liệu Len Mềm Mại An Toàn Với Da Bé Phù Hợp Cho Mùa Đông,https://www.tiktok.com/shop/vn/pdp/bo-quan-ao-len-day-dan-cho-be-so-sinh-chat-lieu-mem-mai-size-5-16kg/1729751724011063518,Baby & Maternity,Không,Flash Sale,4.7,12.5K,200.000₫,125.000,-38%
1732493467905197632,Quần jean bò bé gái bé trai dáng dài ống rộng cạp chun mùa thu đông bé từ 9kg-30kg QD4 Ttom kids,https://www.tiktok.com/shop/vn/pdp/quan-jean-be-trai-be-gai-chat-lieu-denim-mem-thoai-mai/1732493467905197632,Baby & Maternity,Không,Deal,4.8,11.7K,149.000₫,120.000,-19%
1731114824043235526,Bộ Quần Áo Thu Đông chất liệu Nỉ tàu 3 màu Cực xinh in hình Chữ R và in Loangdành cho bé trai và bé gái size 8-20Kg có bán combo thoải mái lựa chọn,https://www.tiktok.com/shop/vn/pdp/bo-quan-ao-thu-%C4%91ong-cho-be-in-hinh-chu-r-loang-size-8-20kg/1731114824043235526,Baby & Maternity,Xu hướng,Flash Sale,4.6,17.5K,119.000₫,68.800,-42%
1731390641876863426,Bộ Áo Len Liền Cổ 2 Mầu Nâu Và Kem Cho Bé Trai Từ 11-31kg[Shop Linh kids 88],https://www.tiktok.com/shop/vn/pdp/bo-ao-len-quan-kaki-cho-be-trai-11-31kg-mau-nau-kem/1731390641876863426,Baby & Maternity,Không,Không,4.8,7.3K,300.000₫,179.000,-40%
1732616882829559512,Sét Váy Bí cực Xinh và Áo in số 07 dành cho bé gái 2 màu cực dễ phối đồ cho bé đi học đi chơi,https://www.tiktok.com/shop/vn/pdp/set-vay-bi-cuc-xinh-ao-in-so-07-cho-be-gai-de-phoi-%C4%91o/1732616882829559512,Baby & Maternity,Không,Không,5.0,237,129.000₫,79.000,-39%
1730142024615364770,Đồ chơi cầu trượt Vịt vàng leo cầu thang với âm thanh vui nhộn + Đèn nháy đẹp mắt combo cầu trượt vịt cho bé ( Không kèm pin) Voi,https://www.tiktok.com/shop/vn/pdp/%C4%91o-choi-vit-vang-leo-cau-thang-phat-nhac-%C4%91en-khong-pin/1730142024615364770,Baby & Maternity,Xu hướng,Không,4.5,23.6K,109.000₫,71.900,-34%
1733055399395493731,Hey Susie S6989 - Set Nỉ Tím Viền Bèo Caro Cho Bé Gái Size 8-21kg(ĐL),https://www.tiktok.com/shop/vn/pdp/1733055399395493731,Baby & Maternity,Không,Flash Sale,4.7,567,289.000₫,179.000,-38%
1732822297188075413,"Áo Thun Bé Gái Hình Nơ Kẹp Trắng – Kiểu Rút Dây Vạt Chéo Ngắn Tay, Vải Cotton Mềm Mịn (M 302)",https://www.tiktok.com/shop/vn/pdp/ao-thun-be-gai-hinh-no-kep-trang-vai-cotton-mem-min-m-302/1732822297188075413,Baby & Maternity,Không,Không,4.3,121,103.000₫,67.980,-34%
1731934822790366833,(Bon Kids) Áo bèo thắt nơ kết hợp quần ống xuông phong cách Hàn Quốc cho bé gái 6-25kg (Nhận làm theo yêu cầu),https://www.tiktok.com/shop/vn/pdp/ao-beo-that-no-bon-kids-cho-be-gai-quan-ong-xuong-han-quoc-thoai-mai-va-de-thuong/1731934822790366833,Baby & Maternity,Không,Không,4.7,11.1K,179.000₫,109.999,-39%
1730831415893395915,"Áo polo cho bé từ 19-50kg.Thiết kế đơn giản dễ mặc,thấm hút mồ hôi tốt ,áo bé gái,áo mùa hè,quần áo trẻ em",https://www.tiktok.com/shop/vn/pdp/ao-polo-be-gai-19-50kg-thoang-khi-de-mac-cho-mua-he/1730831415893395915,Baby & Maternity,Không,Không,4.8,4.5K,90.000₫,48.000,-47%
1729777860871686494,(Vịt Vàng) 3 Size 0-8 Tuổi (Từ 5-25kg) [Túi 10/50 Cái] Khẩu Trang 3D Hoạ Tiết Vịt Vàng Dễ Thương Dành Cho Bé 3 Size Từ 0-8 Tuổi (5-25kg),https://www.tiktok.com/shop/vn/pdp/khau-trang-3d-vit-vang-3-size-0-8-tuoi-tui-10-50-cai-hoa-tiet-de-thuong/1729777860871686494,Baby & Maternity,Không,Không,4.9,5.9K,N/A,27.000,0%
1729654693525293693,"6kg-28kg [BÉ TRÒN TĂNG SIZE] 5 - 10 Quần Chíp Cho Bé Gái, Quần Chíp Đùi - Mẫu ngẫu nhiên 5 màu",https://www.tiktok.com/shop/vn/pdp/quan-chic-cotton-danh-cho-be-gai-size-5-10-kg-mau-ngau-nhien/1729654693525293693,Baby & Maternity,Xu hướng,Không,4.8,73.0K,55.000₫,52.000,-5%
1734002170560611651,Bộ số chất nỉ tàu Trần bông sz 7-19kg.M7,https://www.tiktok.com/shop/vn/pdp/1734002170560611651,Baby & Maternity,Không,Không,4.5,229,N/A,34.900,0%
1732262296825529542,"(Có Khăn Quàng Kẻ) 8-30Kg Bộ Quần Áo bé Gái phong cách Đáng Yêu, Dễ Thương , Quần Kẻ phối chi tiết Khăn Quàng phù hợp cho bé.",https://www.tiktok.com/shop/vn/pdp/bo-quan-ao-be-gai-8-30kg-thiet-ke-de-thuong-thoai-mai/1732262296825529542,Baby & Maternity,Xu hướng,Không,4.7,6.0K,89.000₫,68.800,-23%
1731026997216249961,"[FREESHIP] Xe đạp cho bé, xe đạp 3 bánh kèm giỏ đồ lớn phía sau cho bé kiểu mới",https://www.tiktok.com/shop/vn/pdp/free-shipping-xe-%C4%91ap-tre-em-3-banh-co-gio-lon-phia-sau/1731026997216249961,Baby & Maternity,Không,Deal,4.7,1.2K,93.000₫,74.000,-20%
1730792404221723927,"【LIVE】YUNBABY Đặc biệt ưu đãi, bé có thể sử dụng, có thể thay thế.Kèm theo phụ kiện.",https://www.tiktok.com/shop/vn/pdp/yunbaby-%C4%91o-dung-cho-tre-em-phu-kien-%C4%91i-kem-de-su-dung-thay-the-%C4%91uoc/1730792404221723927,Baby & Maternity,Xu hướng,Deal,4.8,8.0K,299.000₫,88.110,-71%
1731494876840036208,"[Combo 10 Bịch] Khăn Ướt Carot Max 700gr, Khăn Ướt Cao Cấp Dạng Khổ Lớn Chất Liệu Vải Chấm Bi Không Mùi An Toàn Cho Bé",https://www.tiktok.com/shop/vn/pdp/khan-uot-carot-max-700gr-khan-cao-cap-khong-mui-an-toan-cho-be-vai-khong-det-pe-tham-hut-nhanh/1731494876840036208,Baby & Maternity,Không,Deal,4.8,2.0K,145.000₫,101.500,-30%
1733679404240635753,Thìa Báo Nóng Ăn Dặm Silicon An Toàn Cho Bé Thiết Kế Đặc Biệt Giúp Bé Dễ Dàng Ăn Uống Phù Hợp Cho Việc Ăn Dặm,https://www.tiktok.com/shop/vn/pdp/thia-bao-nong-silicone-an-toan-cho-be-thiet-ke-%C4%91oc-%C4%91ao/1733679404240635753,Baby & Maternity,Không,Không,4.9,608,8.000₫,6.000,-25%
1731038629738482562,"Lót Chống Thấm, Lót Điều Hòa 5D Cao Cấp, Êm Ái Và Thoáng Khí Cho Bé KT 50x70cm [QC]",https://www.tiktok.com/shop/vn/pdp/1731038629738482562,Baby & Maternity,Xu hướng,Không,4.7,8.9K,N/A,81.000,0%
1732484274961155105,"Áo Nỉ Cổ Tròn Dành Cho Bé Trai Bé Gái 8-27Kg Mẫu Thêu Ngựa Và In Chữ Sắc Nét, Áo nỉ thu dông unisex siêu ấm mẫu hot 2025",https://www.tiktok.com/shop/vn/pdp/ao-ni-unisex-cho-be-8-27kg-thiet-ke-thoi-trang-am-ap/1732484274961155105,Baby & Maternity,Không,Không,4.8,4.5K,N/A,29.000,0%
1729848392694925835,"Quần áo trẻ em Chất Nỉ Bông 1 lớp ấm áp, Bộ body cho bé hình thú đáng yêu, Bodysuit cho bé trai bé gái từ 0-12M Voi Jumpsuit",https://www.tiktok.com/shop/vn/pdp/bodysuit-cho-be-0-12m-chat-lieu-ni-bong-mem-mai-co-gian/1729848392694925835,Baby & Maternity,Xu hướng,Flash Sale,4.1,14.5K,66.000₫,49.500,-25%
1729921534070786259,[HOT] SET ÁO KÈM CHÂN VÁY XÒE (KHÔNG LÓT QUẦN) IN HÌNH CHERRY CHẤT COTTON MỀM MÁT_ 5 MÀU KHÁC NHAU CHO BÉ GÁI_SIÊU ĐÁNG YÊU CHO BÉ 8-18KG. XƯỞNG MAY QUANG VINH Giày,https://www.tiktok.com/shop/vn/pdp/set-ao-kem-chan-vay-in-cherry-chat-cotton-mem-mat-5-mau-cho-be-gai-sieu-de-thuong-cho-be-1-4-tuoi/1729921534070786259,Baby & Maternity,Không,Không,4.8,1.4K,N/A,39.000,0%
1732860026732185460,"Áo giữ nhiệt chất len tăm ấm áp cho bé yêu, 5 màu, size 8-16 kg",https://www.tiktok.com/shop/vn/pdp/ao-giu-nhiet-chat-len-tam-am-ap-cho-be-yeu-5-mau-size-8-16-kg/1732860026732185460,Baby & Maternity,Không,Deal,4.7,10.4K,39.900₫,39.899,0%
1731346331759708620,Áo Khoác Gió ( LÓT LÔNG) In Hình Siêu Nhân Người Nhện Cho bé từ 10-35kg. Áo khoác gió cho bé siêu xinh Sóc Kids1 áo khoác,https://www.tiktok.com/shop/vn/pdp/ao-khoac-gio-lot-long-in-hinh-sieu-nhan-cho-be-10-35kg-chat-lieu-ben-%C4%91ep-thiet-ke-%C4%91oc-%C4%/1731346331759708620,Baby & Maternity,Không,Không,4.8,21.6K,199.000₫,125.000,-37%
1732027396381902045,Áo Sơ Mi Ngầu boy Phố Sơ Mi bé Trai Bé Gái Mặc Được - Sơ Mi Bé Trai Cộc Tay Size Vừa Và Lớn,https://www.tiktok.com/shop/vn/pdp/ao-so-mi-ngau-boy-pho-cho-be-trai-gai-chat-lieu-co-gian/1732027396381902045,Baby & Maternity,Không,Không,4.5,160,148.000₫,130.000,-12%
1733438334047979267,BỘ QUẦN ÁO SƠ MI TAY NGẮN CHO BÉ PHONG CÁCH HÀN QUỐC LỊCH SỰ SIZE DƯỚI 30KG,https://www.tiktok.com/shop/vn/pdp/bo-quan-ao-so-mi-tay-ngan-cho-be-phong-cach-han-quoc-size-duoi-30kg/1733438334047979267,Baby & Maternity,Không,Không,4.8,415,46.999₫,45.589,-3%
1730782035831261253,Combo 3 bộ áo cộc quần kẻ xuông cho bé gái size 10-55kg hình in Labubu hot hot Cotton,https://www.tiktok.com/shop/vn/pdp/1730782035831261253,Baby & Maternity,Xu hướng,Deal,4.7,93.0K,275.000₫,164.999,-40%
1729591659394337667,"(Không có vỏ gối)Ga chống thấm cotton Mẹ Chũn Shop thoáng mát, không sột soạt , an toàn cho bé-có 1 lớp chống thấm",https://www.tiktok.com/shop/vn/pdp/ga-chong-tham-cotton-me-chu-ngon-thoang-mat-an-toan/1729591659394337667,Baby & Maternity,Không,Deal,4.6,114.8K,150.000₫,81.000,-46%
1733410127701116545,"vv ( tặng kèm 2 chiếc ) com bo 100 chiếc bỉm quần hip bo , mềm mỏng, mà lưới 5d thấm hút 700ml-1.200ml",https://www.tiktok.com/shop/vn/pdp/1733410127701116545,Baby & Maternity,Không,Deal,4.2,693,200.000₫,174.000,-13%
1732684654949467254,Ong Kis Sét áo gân tăm cúc tim kèm chân váy đỏ chấm bi cho bé gái 10-30kg,https://www.tiktok.com/shop/vn/pdp/bo-%C4%91o-be-gai-10-30kg-thiet-ke-thoi-trang-thoai-mai/1732684654949467254,Baby & Maternity,Không,Không,4.8,3.3K,250.000₫,179.000,-28%
1730308347380009505,"( 12-44kg) Áo bà ba tay phối ren, khuy nút tàu, kèm quần dài, vải lụa mềm mịn, cho bé 1,47m trở lại, chuẩn size ko cần trừ hao ạ đồ em gái",https://www.tiktok.com/shop/vn/pdp/ao-ba-ba-tay-ren-khuy-nut-tau-kem-quan-lua-mem-cho-be/1730308347380009505,Baby & Maternity,Không,Không,4.9,17.1K,169.000₫,109.000,-36%
1731364198313133271,"Đầu hút thay thế của dụng cụ hút mũi cầm tay, đầu hút bản nâng cấp 2 đầu silicon dùng cho bé từ sơ sinh",https://www.tiktok.com/shop/vn/pdp/%C4%91au-hut-mui-silicon-cam-tay-cho-be-so-sinh-an-toan-va-ve-sinh-de-su-dung-ho-tro-tho-de-dang/1731364198313133271,Baby & Maternity,Không,Không,4.8,7.3K,60.000₫,39.000,-35%
1731459617749502545,"Miếng Lót Thấm Sữa TOPGIAKIDS Hộp 100 miếng 5 lớp thấm hút dành cho mẹ sau sinh, siêu thấm, dính cao cấp (BO)",https://www.tiktok.com/shop/vn/pdp/mieng-lot-tham-sua-topgiakids-5-lop-sieu-tham-danh-cho-me-sau-sinh/1731459617749502545,Baby & Maternity,Không,Deal,4.8,5.4K,150.000₫,93.000,-38%
1731709479903987072,Kẹp tóc Nơ Dáng Đứng 2 bên cho bé công chúa,https://www.tiktok.com/shop/vn/pdp/kep-toc-no-dang-%C4%91ung-cho-be-cong-chua-phu-kien-thoi-trang/1731709479903987072,Baby & Maternity,Không,Deal,4.6,397,35.000₫,24.500,-30%
1733689294084671373,"Combo (Thùng 20 gói) khăn ướt Baby Wipes, không cồn, không mùi, an toàn cho da bé chất lượng cao.",https://www.tiktok.com/shop/vn/pdp/1733689294084671373,Baby & Maternity,Không,Flash Sale,4.5,3.0K,150.000₫,95.500,-36%
1732777431797630251,[GROW x LIVE] THÙNG 12 LỐC ABBOTT GROW GOLD HƯƠNG VANI 180ML,https://www.tiktok.com/shop/vn/pdp/thung-12-loc-abbott-grow-gold-huong-vani-180ml-dinh-duong-%D0%B2%D0%BA%D1%83%D1%81/1732777431797630251,Baby & Maternity,Không,Deal,4.3,311,1.078.000₫,931.000,-14%
1730533733811522511,"[ MUA 2 TẶNG 1 TÚI TỎI ] Nhộng Chũn Thông Hơi Xuất Hàn Giúp Bé Ngủ Ngon Co Giãn, Mềm Mát, Có Khóa 2 Chiều Thoải Mái Và Tiện Dụng",https://www.tiktok.com/shop/vn/pdp/nhong-chun-hoi-xuat-han-giup-be-ngu-ngon-khoa-2-chieu-co-gian-mem-mat/1730533733811522511,Baby & Maternity,Xu hướng,Không,4.8,12.7K,95.000₫,93.000,-2%
1733104287752684992,Aó Gile Tai thú kiểu Hàn cho bé chất Nỉ Tăm Lông Thỏ cho bé 3 đến 7kg,https://www.tiktok.com/shop/vn/pdp/ao-gile-tai-thu-kieu-han-cho-be-chat-lieu-ni-tam-long-tho-3-7kg/1733104287752684992,Baby & Maternity,Không,Deal,4.7,3.6K,88.000₫,61.800,-30%
1730039522295122525,Đồ Chơi Gà Dây Cót Gà Vặn Cót Cho Bé 4 Màu Sắc Siêu Đẹp Con Gà Đồ Chơi Đồ Chơi Bé Gái- BỐ KHỦNG LONG,https://www.tiktok.com/shop/vn/pdp/1730039522295122525,Baby & Maternity,Không,Không,4.7,4.6K,15.000₫,12.000,-20%
1733184007558694611,"SÉT QUẦN JEAN MIX ÁO NỈ KẺ, SÉT NỈ TIM, SÉT NỈ LITTLE, BABY CHO BÉ GÁI - CHẤT NỈ 2 DA + QUẦN JEAN MỀM ĐẸP Women",https://www.tiktok.com/shop/vn/pdp/1733184007558694611,Baby & Maternity,Không,Không,4.8,1.3K,285.000₫,185.250,-35%
1731789257705622288,"[LIVE 2B] COMBO 2 BỊCH Tã Bỉm Dán Quần HONEY PREMIUM Siêu Mềm Mại, Thấm Hút Tốt cho B",https://www.tiktok.com/shop/vn/pdp/combo-2-bo-ta-bim-dan-honey-premium-thuong-sieu-mem-mai/1731789257705622288,Baby & Maternity,Xu hướng,Không,4.7,29.4K,590.000₫,460.000,-22%
1733451888585835578,"(HÀNG MỚI VỀ)Bộ nỉ NHUNG TUYẾT thêu hình chú SÓC 3D chất nỉ mềm mịn mặc ấm,cho bé mặc nhà mặc đi học size 9-26kg",https://www.tiktok.com/shop/vn/pdp/1733451888585835578,Baby & Maternity,Không,Không,4.7,2.2K,289.000₫,165.000,-43%
1733800238761412217,"[Deal mở bán] Bodysuit, Body Dạ Lông Kèm Mũ Tai Thỏ Cho Bé Gái Từ 4-12kg áo nỉ",https://www.tiktok.com/shop/vn/pdp/bo-san-pham-bodysuit-va-phu-kien-danh-cho-tre-em-tu-4-12kg/1733800238761412217,Baby & Maternity,Xu hướng,Flash Sale,4.9,564,200.000₫,139.000,-31%
1731438928521954350,"Sét bộ bé gái, bộ đồ bé gái mùa hè áo thun kèm quần xuông thiết kế thời trang sang chảnh, chất Cotton tici mềm mịn thoáng mát cho bé từ 15-45 kg",https://www.tiktok.com/shop/vn/pdp/bo-%C4%91o-be-gai-cotton-mem-mai-phong-cach-thoi-trang-size-%C4%91a-dang/1731438928521954350,Baby & Maternity,Không,Flash Sale,4.5,7.9K,100.000₫,79.000,-21%
1731427527991986472,"[GIÁ ĐẦU MÙA]10-35kg Áo khoác gió PLER Lót LÔNG và LƯỚI cho bé trai,bé gái.Chất gió polyeter kháng nước.",https://www.tiktok.com/shop/vn/pdp/1731427527991986472,Baby & Maternity,Xu hướng,Flash Sale,4.8,89.8K,164.000₫,82.000,-50%
1730995859009341555,Sữa Nutricare Colos 24h Grow Plus dinh dưỡng cho bé thấp còi 110ml Cho Bé,https://www.tiktok.com/shop/vn/pdp/sua-nutricare-colos-24h-grow-plus-tang-chieu-cao-hieu-qua/1730995859009341555,Baby & Maternity,Xu hướng,Deal,4.9,2.2K,499.000₫,395.009,-21%
1729575690514761832,"Sét Yếm kẻ 2 chi tiết ( áo rời , yếm rời ) 5-13kg , 2màu hồng , đen . Áo cotton , yếm vải đũi ! Body đùi",https://www.tiktok.com/shop/vn/pdp/bo-%C4%91o-be-gai-cotton-vai-dui-mau-hong-%C4%91en-cho-tre-5-14kg/1729575690514761832,Baby & Maternity,Không,Không,4.8,11.3K,119.000₫,65.000,-45%
1730806034443897643,"Giá Phơi Bình Sữa & Cốc Cho Em Bé Có Chức Năng Thoát Nước Và Lưu Trữ Có Thể Tháo Rời Để Làm Sạch Dễ Dàng Đi kèm với Kẹp chai, YKB-552145",https://www.tiktok.com/shop/vn/pdp/gia-phoi-binh-sua-ykb-552145-co-chuc-nang-thoat-nuoc-luu-tru-tien-loi/1730806034443897643,Baby & Maternity,Không,Flash Sale,4.8,30.2K,88.512₫,49.800,-44%
1729472284649359676,Thảm trải sàn thảm chơi cho bé chống thấm chống trơn trợt nhiều kích cỡ màu ngẫu nhiên Đồ Chơi,https://www.tiktok.com/shop/vn/pdp/tham-trai-san-cho-be-chong-tham-an-toan-nhieu-kich-co/1729472284649359676,Baby & Maternity,Không,Deal,4.5,3.5K,120.000₫,79.999,-33%
1733481054729700859,Sục Nơ Phối Ren Bé Gái Dễ Thương Da Mềm Nhẹ Nhàng Đơn Giản mẫu mới 2026,https://www.tiktok.com/shop/vn/pdp/soc-no-phoi-ren-cho-be-gai-thiet-ke-de-thuong-chat-lieu-mem-mai/1733481054729700859,Baby & Maternity,Không,Không,5.0,281,150.000₫,99.000,-34%
1732209406499260259,"Đồ cho bé dưới 3tuổi(Bộ Len Lông đũa xù) cổ viền va cổ bo dài tay dày dặn mềm mịn,cho bé trai bé gái dành cho bé (3thang đến gần 3 tuổi) quay đầu (không gây kích ứng da)size từ 5-15kg",https://www.tiktok.com/shop/vn/pdp/combo-2-bo-len-%C4%91ui-long-dai-tay-day-dan-mem-mai-cho-be-trai-be-gai/1732209406499260259,Baby & Maternity,Không,Không,4.5,28.5K,68.000₫,39.440,-42%
1732796593747166754,Bộ Nỉ In Hình Pupyy Dễ Thương Dành Cho Bé Trai Bé Gái Size 8-20kg M102 Chất Liệu Nỉ Mềm Mại An Toàn,https://www.tiktok.com/shop/vn/pdp/bo-ni-in-hinh-pupyy-de-thuong-cho-be-trai-va-be-gai-size-8-20kg-ma-san-pham-m102/1732796593747166754,Baby & Maternity,Không,Flash Sale,4.4,4.0K,99.000₫,69.000,-30%
1733479876729734633,Mũ Len Lông Cừu Cho Bé 3-24 Tháng Chỏm Dài Đáng Yêu Kiểu Dáng Xinh Xắn Phong Cách Hàn Quốc( mũ có sừng T.E) kèm phi,https://www.tiktok.com/shop/vn/pdp/mu-len-long-cuu-cho-be-3-24-thang-chom-dai-%C4%91ang-yeu-de-thuong-giu-am-tai-phong-cach-han-quoc/1733479876729734633,Baby & Maternity,Không,Không,4.6,2.6K,18.000₫,17.820,-1%
1731639829454555523,"Combo 4Bộ chỉ 169K bộ loang bé trai (ko túi) có 4 màu cho bé .Đủ size 8-39Kg Chất liệu thun lạnh thái mềm,mịn mát.",https://www.tiktok.com/shop/vn/pdp/combo-bo-loang-be-trai-4-mau-size-8-40kg-thoang-mat/1731639829454555523,Baby & Maternity,Không,Không,4.6,52.2K,239.000₫,169.000,-29%
1732098559196826368,"Bộ Cọ Bình Sữa Hộp Đứng 7 Chi Tiết Gấu Dễ Thương Silicon Tiện Lợi, Du Lịch, Đế Phơi Gấp Gọn",https://www.tiktok.com/shop/vn/pdp/bo-co-binh-sua-gau-7-chi-tiet-silicone-tien-loi-an-toan/1732098559196826368,Baby & Maternity,Không,Không,5.0,337,150.000₫,90.000,-40%
1732154171160365659,"Combo 5 Chiếc Yếm ăn dặm, Yếm dãi xoay 360 chống thấm nước cho bé trai bé gái - Y4",https://www.tiktok.com/shop/vn/pdp/1732154171160365659,Baby & Maternity,Xu hướng,Không,4.8,5.4K,59.000₫,39.900,-32%
1732660693081229141,Sét Bé Gái Đep- Sét Xinh Cho Bé Gái- Sét Áo Polo Phối Sóng Điệu Đà Mix Chân Váy Xếp Ly Màu Hồng Siêu Dễ Thương Chất Liệu Coton Mềm Mát Thích Hợp Mặc Hè Size Vừa Và Nhỏ 8-30kg,https://www.tiktok.com/shop/vn/pdp/bo-quan-ao-be-gai-set-thoi-trang-moi-nhat-cho-be-yeu/1732660693081229141,Baby & Maternity,Không,Không,4.8,3.1K,199.000₫,169.150,-15%
1731211568597076653,TẾT - Bờm Vải Xoắn Phụ Kiện Tóc Xinh Xắn Cho Bé,https://www.tiktok.com/shop/vn/pdp/bom-vai-xoan-de-thuong-cho-be-gai-phu-hop-moi-loai-toc/1731211568597076653,Baby & Maternity,Hàng Việt,Không,5.0,13.3K,50.000₫,25.000,-50%
1730236159333534618,"Áo thun bé trai BOBDOG, áo thun trẻ em cotton in hình nghộ nghĩnh MD10 cho bé -C-",https://www.tiktok.com/shop/vn/pdp/ao-thun-tre-em-bobdog-cotton-in-hinh-ngo-nghinh-md10-an-toan-suc-khoe/1730236159333534618,Baby & Maternity,Không,Không,4.9,387,115.000₫,89.000,-23%
1731496184024368139,[Lumy] -Sét áo + Quần Jean cho bé Gái chất liệu thun cotton mềm đủ size 8-35kg (Jean 17),https://www.tiktok.com/shop/vn/pdp/set-ao-quan-jean-be-gai-cotton-mem-size-8-35kg-mau-%C4%91ep/1731496184024368139,Baby & Maternity,Xu hướng,Không,4.8,5.6K,229.000₫,159.000,-31%
1730447887146387978,combo 2 bịch bỉm 100 miếng bỉm quần / bỉm dán JOLIE BỈM MỎNG FROM XUÔNG xuất Anh đủ size cho bé S-M-L-Xl-2XL-3XL- 4XL( bỉm quần /bỉm dán ),https://www.tiktok.com/shop/vn/pdp/combo-2-bich-bim-jolie-sieu-tham-hut-size-%C4%91a-dang-cho-be/1730447887146387978,Baby & Maternity,Xu hướng,Deal,4.7,63.1K,300.000₫,178.000,-41%
1729844344150525979,[MUA 3 GIẢM 50%] Muối ngâm chân thảo dược Bảo Nhiên IVF hỗ trợ mẹ LÀM ẤM VÙNG CHỨA BÉ - TĂNG KHẢ NĂNG ĐÓN BÉ,https://www.tiktok.com/shop/vn/pdp/muoi-ngam-chan-thao-duoc-500g-thu-gian-lam-sach-da/1729844344150525979,Baby & Maternity,Không,Flash Sale,4.9,9.7K,180.000₫,135.000,-25%
1733173693728458367,Miếng lót sơ sinh cho bé nb64 nb108,https://www.tiktok.com/shop/vn/pdp/mieng-lot-so-sinh-cho-be-bobby-an-toan-cho-lan-da-nhay-cam-de-su-dung-kich-thuoc-phu-hop/1733173693728458367,Baby & Maternity,Không,Không,5.0,405,N/A,852.000,0%
1732033803999151177,"Dép Lê Trẻ Em, Nezha, Cho Bé Trai Và Bé Gái, Mặc Mùa Hè, Thiết Kế Hoạt Hình, Thích Hợp Để Tắm, Sử Dụng Trong Nhà Và Ngoài Trời, Chống Trượt, Dép Đi Cho Em Bé Ngầu dép dg nam trẻ em",https://www.tiktok.com/shop/vn/pdp/dep-le-tre-em-nezha-chong-tron-phu-hop-mua-he-tam/1732033803999151177,Baby & Maternity,Không,Không,4.5,270,48.106₫,43.295,-10%
1732711212844877127,Quần nỉ bầu thu đông Song An mặc ấm mùa lạnh sành điệu có dây chun rút chỉnh bụng bigsize co giãn,https://www.tiktok.com/shop/vn/pdp/quan-ni-bau-song-an-co-gian-day-chun-big-size-am-ap/1732711212844877127,Baby & Maternity,Không,Không,4.4,3.6K,161.250₫,129.000,-20%
